,user,numlogonDay,numlogonNight,numlogoffDay,numlogoffNight,numPClogonDay,numPClogonNight,numPClogoffDay,numPClogoffNight,onoffNotsameDay,onoffNotsameNight
1467,GNW3891,0,356,0,356,0,1,0,1,0,0
1468,GOB3528,270,357,356,0,1,1,1,0,86,357
1469,GOG3939,0,356,193,163,0,1,1,1,193,193
1470,GOM0090,0,356,0,356,0,1,0,1,0,0
1471,GOR0861,0,356,356,0,0,1,1,0,356,356
1472,GPB2691,284,358,0,356,1,1,0,1,284,2
1473,GPD3917,71,373,434,10,66,18,72,10,363,363
1474,GPL1911,356,0,0,356,1,0,0,1,356,356
1475,GRA0329,0,356,0,356,0,1,0,1,0,0
1476,GRG3005,0,356,356,0,0,1,1,0,356,356
1477,GRL2886,0,356,0,356,0,1,0,1,0,0
1478,GRL3110,0,356,356,0,0,1,1,0,356,356
1479,GRM1511,0,239,224,15,0,1,1,1,224,224
1480,GRM3793,0,356,0,356,0,1,0,1,0,0
1481,GRP0277,352,524,67,483,64,63,60,66,285,41
1482,GRP1402,0,356,0,356,0,1,0,1,0,0
1483,GRY1398,22,433,22,433,21,19,21,19,0,0
1484,GSA2720,0,356,356,0,0,1,1,0,356,356
1485,GSA3815,0,356,0,356,0,1,0,1,0,0
1486,GSB0666,0,356,192,164,0,1,1,1,192,192
1487,GSC0192,0,356,0,356,0,1,0,1,0,0
1488,GSC0530,353,432,448,64,71,18,80,6,95,368
1489,GSH1593,0,356,356,0,0,1,1,0,356,356
1490,GSM0930,80,375,441,14,76,20,82,14,361,361
1491,GSS0841,189,167,0,356,1,1,0,1,189,189
1492,GST1100,0,356,356,0,0,1,1,0,356,356
1493,GTC0747,40,368,401,7,37,13,43,7,361,361
1494,GTG1348,0,356,356,0,0,1,1,0,356,356
1495,GTH3729,0,356,0,356,0,1,0,1,0,0
1496,GTL3389,185,180,7,358,8,3,7,3,178,178
1497,GUC0473,356,0,0,356,1,0,0,1,356,356
1498,GUC3945,281,429,194,206,1,1,1,1,87,223
1499,GVC0049,20,300,20,300,20,219,20,219,0,0
1500,GVC1358,306,358,384,1,26,3,27,1,78,357
1501,GWC0137,356,0,0,356,1,0,0,1,356,356
1502,GWM1366,0,356,0,356,0,1,0,1,0,0
1503,GWM3260,394,442,472,75,100,15,107,5,78,367
1504,GWW3788,0,356,0,356,0,1,0,1,0,0
1505,GYH3476,283,373,362,16,7,17,7,16,79,357
1506,GYM1926,0,356,356,0,0,1,1,0,356,356
1507,GYO2169,0,356,356,0,0,1,1,0,356,356
1508,GYS2461,356,0,0,356,1,0,0,1,356,356
1509,GZM3990,279,356,0,356,1,1,0,1,279,0
1510,HAC1300,0,356,181,175,0,1,1,1,181,181
1511,HAF0394,339,409,427,46,57,15,62,8,88,363
1512,HAF1891,36,46,46,0,1,1,1,0,10,46
1513,HAG3196,337,535,420,110,57,20,57,20,83,425
1514,HAG3665,0,356,0,356,0,1,0,1,0,0
1515,HAH3895,0,356,0,356,0,1,0,1,0,0
1516,HAL1200,0,356,356,0,0,1,1,0,356,356
1517,HAM2252,0,356,356,0,0,1,1,0,356,356
1518,HAP3000,0,356,356,0,0,1,1,0,356,356
1519,HAP3738,279,384,0,382,1,1,0,1,279,2
1520,HAR1101,0,356,356,0,0,1,1,0,356,356
1521,HAR3571,168,211,211,0,1,1,1,0,43,211
1522,HAR3632,274,357,0,356,1,1,0,1,274,1
1523,HBB1759,482,1347,566,986,193,889,198,884,84,361
1524,HBC0081,215,255,56,251,51,28,55,25,159,4
1525,HBC0999,346,477,63,477,59,37,59,37,283,0
1526,HBC1540,0,356,0,356,0,1,0,1,0,0
1527,HBC3497,0,356,0,356,0,1,0,1,0,0
1528,HBD1371,281,356,0,356,1,1,0,1,281,0
1529,HBH2368,289,356,0,356,1,1,0,1,289,0
1530,HBM0676,105,374,304,175,89,19,95,13,199,199
1531,HBM2126,0,356,356,0,0,1,1,0,356,356
1532,HBS0255,0,356,356,0,0,1,1,0,356,356
1533,HBS2551,286,356,0,356,1,1,0,1,286,0
1534,HCB1383,359,420,443,54,70,27,78,18,84,366
1535,HCB1643,288,356,356,0,1,1,1,0,68,356
1536,HCF2857,107,130,75,65,11,3,13,1,32,65
1537,HCH3338,0,356,0,356,0,1,0,1,0,0
1538,HCH3685,285,356,356,0,1,1,1,0,71,356
1539,HCM2945,196,160,0,356,1,1,0,1,196,196
1540,HCO3108,0,356,356,0,0,1,1,0,356,356
1541,HCR1322,277,356,191,165,1,1,1,1,86,191
1542,HCR3675,0,356,0,356,0,1,0,1,0,0
1543,HCS2231,332,482,406,74,42,18,46,14,74,408
1544,HCS2401,279,356,0,356,1,1,0,1,279,0
1545,HDB1666,275,730,0,605,1,1,0,1,275,125
1546,HDC0789,0,356,0,356,0,1,0,1,0,0
1547,HDC2132,0,356,356,0,0,1,1,0,356,356
1548,HDG2848,269,356,176,180,1,1,1,1,93,176
1549,HDH3751,0,356,0,356,0,1,0,1,0,0
1550,HDK0634,757,5,108,371,106,5,96,16,649,366
1551,HDL2297,0,356,356,0,0,1,1,0,356,356
1552,HDN1139,374,414,467,48,87,21,96,12,93,366
1553,HDN2609,359,397,77,388,69,20,67,19,282,9
1554,HDP1890,330,489,405,76,34,16,38,12,75,413
1555,HDT0242,181,161,0,342,1,1,0,1,181,181
1556,HEB3754,280,361,0,360,1,1,0,1,280,1
1557,HES2103,6,402,8,401,6,7,8,5,2,1
1558,HET0359,362,387,80,391,77,30,74,34,282,4
1559,HEW2164,0,356,356,0,0,1,1,0,356,356
1560,HFF2540,0,356,0,356,0,1,0,1,0,0
1561,HGD1664,0,416,0,416,0,1,0,1,0,0
1562,HGH0727,0,435,0,435,0,1,0,1,0,0
1563,HGJ2592,362,403,60,440,57,14,55,16,302,37
1564,HGR0198,0,356,356,0,0,1,1,0,356,356
1565,HHD2393,347,379,424,18,62,22,65,17,77,361
1566,HHF1995,298,497,7,444,8,12,6,13,291,53
1567,HHG1038,0,356,0,356,0,1,0,1,0,0
1568,HHK0652,0,356,192,164,0,1,1,1,192,192
1569,HHL2311,280,356,356,0,1,1,1,0,76,356
1570,HHM0869,338,444,422,85,62,10,65,7,84,359
1571,HHS3357,0,356,0,356,0,1,0,1,0,0
1572,HHW2471,356,0,0,356,1,0,0,1,356,356
1573,HIA2415,309,367,393,9,35,12,36,9,84,358
1574,HID1899,354,517,432,94,62,26,65,22,78,423
1575,HIF0482,0,226,226,0,0,1,1,0,226,226
1576,HIP0148,293,360,373,2,16,5,18,2,80,358
1577,HIS1706,0,357,356,1,0,1,1,1,356,356
1578,HJA0779,298,360,371,4,16,5,16,4,73,356
1579,HJB0220,0,356,0,356,0,1,0,1,0,0
1580,HJB0286,0,356,0,356,0,1,0,1,0,0
1581,HJD3439,326,360,87,312,37,7,38,4,239,48
1582,HJG2157,377,373,463,13,94,18,97,13,86,360
1583,HJG3868,0,356,356,0,0,1,1,0,356,356
1584,HJH2588,53,303,0,356,1,1,0,1,53,53
1585,HJH2977,0,356,356,0,0,1,1,0,356,356
1586,HJR1160,14,342,0,356,1,1,0,1,14,14
1587,HJR2127,0,356,356,0,0,1,1,0,356,356
1588,HJR3540,0,356,356,0,0,1,1,0,356,356
1589,HJV1586,0,356,356,0,0,1,1,0,356,356
1590,HJW2646,276,356,198,158,1,1,1,1,78,198
1591,HKA0686,0,356,356,0,0,1,1,0,356,356
1592,HKD1826,0,356,0,356,0,1,0,1,0,0
1593,HKH0204,369,411,461,49,90,26,95,21,92,362
1594,HKK2716,296,366,374,5,13,10,17,5,78,361
1595,HKM3016,278,356,0,356,1,1,0,1,278,0
1596,HKR2901,0,356,0,356,0,1,0,1,0,0
1597,HKT1778,277,356,0,356,1,1,0,1,277,0
1598,HKW2615,649,0,0,356,1,0,0,1,649,356
1599,HLC0943,358,381,436,17,66,23,70,16,78,364
1600,HLC1172,74,375,73,376,70,20,68,21,1,1
1601,HLD1109,0,356,0,356,0,1,0,1,0,0
1602,HLD1270,0,356,195,161,0,1,1,1,195,195
1603,HLM1007,0,356,356,0,0,1,1,0,356,356
1604,HLM1564,0,356,0,356,0,1,0,1,0,0
1605,HLO2756,28,526,392,162,24,22,28,18,364,364
1606,HLS2098,281,351,8,348,1,1,1,1,273,3
1607,HLS2733,0,356,0,356,0,1,0,1,0,0
1608,HLZ2414,36,39,43,4,9,5,9,4,7,35
1609,HMA1258,0,356,0,356,0,1,0,1,0,0
1610,HMB0805,484,435,3,509,5,6,3,7,481,74
1611,HMC0592,0,356,0,356,0,1,0,1,0,0
1612,HMG0642,356,0,0,356,1,0,0,1,356,356
1613,HMM2628,9,514,213,310,9,7,11,6,204,204
1614,HMM2768,285,362,369,5,13,7,14,5,84,357
1615,HMM2841,0,356,185,171,0,1,1,1,185,185
1616,HMP3391,202,154,0,356,1,1,0,1,202,202
1617,HMR0098,0,575,357,218,0,1,1,1,357,357
1618,HMS2212,0,356,0,356,0,1,0,1,0,0
1619,HMS3795,0,356,0,356,0,1,0,1,0,0
1620,HMT1024,0,356,0,356,0,1,0,1,0,0
1621,HMV2340,0,356,0,356,0,1,0,1,0,0
1622,HMY0235,306,707,390,247,26,21,27,20,84,460
1623,HNB2571,9,385,9,385,9,7,9,6,0,0
1624,HNB3661,365,395,88,394,79,39,76,38,277,1
1625,HNC0074,319,362,396,3,35,7,37,3,77,359
1626,HNG1909,355,0,0,356,1,0,0,1,355,356
1627,HNM3405,540,257,81,449,78,13,76,15,459,192
1628,HNV3655,0,356,0,356,0,1,0,1,0,0
1629,HOE0301,181,175,0,356,1,1,0,1,181,181
1630,HOJ2172,0,356,356,0,0,1,1,0,356,356
1631,HPR2023,0,89,0,89,0,1,0,1,0,0
1632,HQB0118,0,356,0,356,0,1,0,1,0,0
1633,HQB3494,136,334,97,373,85,15,82,17,39,39
1634,HQF1912,356,49,0,405,1,1,0,1,356,356
1635,HRF2044,0,356,0,356,0,1,0,1,0,0
1636,HRK2972,0,356,356,0,0,1,1,0,356,356
1637,HRL2565,0,355,0,356,0,1,0,1,0,1
1638,HSA2065,352,435,78,433,67,19,71,17,274,2
1639,HSF1454,192,164,0,356,1,1,0,1,192,192
1640,HSH0292,0,356,356,0,0,1,1,0,356,356
1641,HSH3606,403,495,484,79,102,25,107,20,81,416
1642,HSK0639,658,62,17,402,18,6,16,7,641,340
1643,HSP1675,281,356,0,356,1,1,0,1,281,0
1644,HSS3959,0,356,0,356,0,1,0,1,0,0
1645,HTC1750,0,422,185,237,0,1,1,1,185,185
1646,HTR1551,10,400,34,376,10,7,10,8,24,24
1647,HUC1396,283,356,1,355,1,1,1,1,282,1
1648,HUM0431,0,356,356,0,0,1,1,0,356,356
1649,HUM2481,356,0,0,356,1,0,0,1,356,356
1650,HVR0633,650,1,21,361,24,1,20,6,629,360
1651,HVS1143,0,356,356,0,0,1,1,0,356,356
1652,HWC3907,0,206,0,206,0,1,0,1,0,0
1653,HWP0364,286,356,0,356,1,1,0,1,286,0
1654,HWS2915,0,180,99,81,0,1,1,1,99,99
1655,HWV1621,0,320,320,0,0,1,1,0,320,320
1656,HYF1048,98,1309,94,1313,96,849,92,852,4,4
1657,HYK3300,279,356,0,356,1,1,0,1,279,0
1658,HYP1591,0,356,356,0,0,1,1,0,356,356
1659,HYV1658,0,356,0,356,0,1,0,1,0,0
1660,HZA3839,0,356,0,356,0,1,0,1,0,0
1661,HZD0429,0,356,0,356,0,1,0,1,0,0
1662,HZH0297,486,176,21,364,21,9,20,9,465,188
1663,HZM3056,0,356,356,0,0,1,1,0,356,356
1664,IAA3012,0,356,0,356,0,1,0,1,0,0
1665,IAB3386,188,168,0,356,1,1,0,1,188,188
1666,IAC3581,281,356,0,356,1,1,0,1,281,0
1667,IAG2742,0,356,0,356,0,1,0,1,0,0
1668,IAM3078,285,420,0,399,1,1,0,1,285,21
1669,IAR1895,0,356,356,0,0,1,1,0,356,356
1670,IAR3996,0,356,0,356,0,1,0,1,0,0
1671,IAS0857,0,434,356,78,0,1,1,1,356,356
1672,IBC0377,272,364,197,167,1,1,1,1,75,197
1673,IBM1700,0,356,0,356,0,1,0,1,0,0
1674,IBM1752,0,356,189,167,0,1,1,1,189,189
1675,IBP1616,390,727,463,263,84,55,87,51,73,464
1676,IBP2990,0,356,356,0,0,1,1,0,356,356
1677,IBV1578,55,73,0,73,1,1,0,1,55,0
1678,IBW1779,0,373,0,373,0,1,0,1,0,0
1679,ICB3167,0,191,0,191,0,1,0,1,0,0
1680,ICF2294,0,356,356,0,0,1,1,0,356,356
1681,ICH1478,0,356,356,0,0,1,1,0,356,356
1682,ICH2378,365,74,8,431,10,3,8,4,357,357
1683,ICL0565,0,356,0,356,0,1,0,1,0,0
1684,ICP3710,0,356,356,0,0,1,1,0,356,356
1685,IDB1059,92,1361,88,1365,91,885,87,890,4,4
1686,IDC2568,0,356,0,356,0,1,0,1,0,0
1687,IDF0189,386,473,299,240,84,33,94,25,87,233
1688,IDH2939,195,161,0,356,1,1,0,1,195,195
1689,IDL2014,0,356,0,356,0,1,0,1,0,0
1690,IDW1211,0,356,0,356,0,1,0,1,0,0
1691,IEG2687,361,448,88,445,82,35,81,36,273,3
1692,IEG3509,0,356,187,169,0,1,1,1,187,187
1693,IFC0958,15,85,78,22,15,7,18,5,63,63
1694,IFS0793,0,356,0,356,0,1,0,1,0,0
1695,IGB1902,0,356,356,0,0,1,1,0,356,356
1696,IGP1784,15,419,16,418,15,18,16,17,1,1
1697,IGP2254,371,381,98,380,90,24,88,25,273,1
1698,IHB0288,0,361,0,361,0,1,0,1,0,0
1699,IHD1978,356,0,0,356,1,0,0,1,356,356
1700,IHH2590,0,356,0,356,0,1,0,1,0,0
1701,IHH2831,0,356,192,164,0,1,1,1,192,192
1702,IHS0816,279,356,0,356,1,1,0,1,279,0
1703,IHW2112,279,356,0,356,1,1,0,1,279,0
1704,IIB2553,0,356,0,356,0,1,0,1,0,0
1705,IIF2584,0,356,0,356,0,1,0,1,0,0
1706,IIG0772,0,356,356,0,0,1,1,0,356,356
1707,IIM1947,275,356,356,0,1,1,1,0,81,356
1708,IIW0036,287,356,0,356,1,1,0,1,287,0
1709,IIW0361,0,356,356,0,0,1,1,0,356,356
1710,IIW0399,279,356,0,356,1,1,0,1,279,0
1711,IIW1595,280,356,356,0,1,1,1,0,76,356
1712,IJC1553,0,291,6,285,0,1,1,1,6,6
1713,IJC2459,356,0,0,356,1,0,0,1,356,356
1714,IJC3881,0,356,0,356,0,1,0,1,0,0
1715,IJM3356,278,356,0,356,1,1,0,1,278,0
1716,IJS1090,0,69,0,69,0,1,0,1,0,0
1717,IKA2925,107,368,293,182,93,13,98,10,186,186
1718,IKC1205,306,580,17,505,16,12,17,10,289,75
1719,IKG3154,0,356,178,178,0,1,1,1,178,178
1720,IKH3472,58,298,0,356,1,1,0,1,58,58
1721,IKK3333,0,356,0,356,0,1,0,1,0,0
1722,IKM1808,39,410,38,411,37,16,36,17,1,1
1723,IKP1047,229,895,51,900,54,582,50,585,178,5
1724,IKT0917,11,139,73,77,11,1,12,1,62,62
1725,ILH0248,0,356,0,356,0,1,0,1,0,0
1726,ILH2989,376,443,473,73,97,22,110,8,97,370
1727,ILK3668,250,373,0,374,1,1,0,1,250,1
1728,ILS0713,0,356,356,0,0,1,1,0,356,356
1729,ILY3152,294,411,219,215,24,18,22,20,75,196
1730,IMC3296,59,553,59,553,48,62,51,63,0,0
1731,IMH0562,18,411,15,414,17,24,14,27,3,3
1732,IMH2964,0,356,356,0,0,1,1,0,356,356
1733,IMM2118,0,356,356,0,0,1,1,0,356,356
1734,IMM3253,0,356,356,0,0,1,1,0,356,356
1735,IMN1730,282,356,356,0,1,1,1,0,74,356
1736,IMP0960,0,356,356,0,0,1,1,0,356,356
1737,IMR3660,80,400,77,403,72,43,72,46,3,3
1738,IMS0862,61,387,354,94,59,23,63,19,293,293
1739,IMS2191,0,356,356,0,0,1,1,0,356,356
1740,INB3109,0,356,356,0,0,1,1,0,356,356
1741,ING2221,0,356,0,356,0,1,0,1,0,0
1742,INH1250,0,356,1,355,0,1,1,1,1,1
1743,INJ3876,0,326,326,0,0,1,1,0,326,326
1744,INL3041,87,1349,82,1354,85,881,80,886,5,5
1745,INR0927,0,356,356,0,0,1,1,0,356,356
1746,INS3200,0,356,356,0,0,1,1,0,356,356
1747,IOF3298,0,104,0,104,0,1,0,1,0,0
1748,IOM0542,12,344,356,0,1,1,1,0,344,344
1749,IOP1859,0,356,356,0,0,1,1,0,356,356
1750,IOR0152,0,356,188,168,0,1,1,1,188,188
1751,IPB1935,0,356,356,0,0,1,1,0,356,356
1752,IPK2575,0,483,0,483,0,1,0,1,0,0
1753,IPS0385,184,234,120,114,1,1,1,1,64,120
1754,IQO1690,0,356,0,356,0,1,0,1,0,0
1755,IQR2187,295,363,373,6,17,8,18,6,78,357
1756,IRB2456,275,356,356,0,1,1,1,0,81,356
1757,IRC3952,296,415,198,224,8,2,8,2,98,191
1758,IRO0822,0,356,0,356,0,1,0,1,0,0
1759,IRP2018,280,374,16,358,1,1,1,1,264,16
1760,IRP3916,0,369,356,13,0,1,1,1,356,356
1761,IRS1337,310,545,386,101,21,7,21,7,76,444
1762,IRT2811,0,356,0,356,0,1,0,1,0,0
1763,IRW2130,0,355,356,0,0,1,1,0,356,355
1764,ISB0256,299,579,378,125,18,10,19,9,79,454
1765,ISG2025,0,356,0,356,0,1,0,1,0,0
1766,ISH0051,279,356,356,0,1,1,1,0,77,356
1767,ISH0079,0,356,0,356,0,1,0,1,0,0
1768,ISJ1479,353,551,421,119,58,27,59,26,68,432
1769,ISM0130,0,356,187,169,0,1,1,1,187,187
1770,ISM2612,0,301,0,301,0,1,0,1,0,0
1771,ISR0021,34,360,392,2,33,5,34,2,358,358
1772,ISR1364,55,385,57,383,52,30,53,28,2,2
1773,ISR1477,266,356,356,0,1,1,1,0,90,356
1774,ISS0949,4,352,356,0,1,1,1,0,352,352
1775,ITK2781,0,356,0,356,0,1,0,1,0,0
1776,ITM0906,0,356,0,356,0,1,0,1,0,0
1777,IUT3421,293,356,0,356,1,1,0,1,293,0
1778,IWB3257,293,370,369,13,13,15,14,13,76,357
1779,IWG0058,346,551,438,120,68,46,74,38,92,431
1780,IWR3469,121,131,17,131,17,4,16,4,104,0
1781,IWW0699,277,356,356,0,1,1,1,0,79,356
1782,IWW3319,0,165,0,165,0,1,0,1,0,0
1783,IYM3865,272,356,356,0,1,1,1,0,84,356
1784,JAA0897,0,356,28,328,0,1,1,1,28,28
1785,JAB2131,0,356,356,0,0,1,1,0,356,356
1786,JAB3656,280,439,9,439,10,5,9,5,271,0
1787,JAC2001,0,356,0,356,0,1,0,1,0,0
1788,JAD3672,0,356,0,356,0,1,0,1,0,0
1789,JAF0209,284,492,187,276,1,1,1,1,97,216
1790,JAM1676,0,356,0,356,0,1,0,1,0,0
1791,JAM2248,0,356,356,0,0,1,1,0,356,356
1792,JAO3463,325,374,58,375,58,19,57,20,267,1
1793,JAS0353,0,356,356,0,0,1,1,0,356,356
1794,JAS1907,631,0,0,356,1,0,0,1,631,356
1795,JAW0551,197,258,0,258,1,1,0,1,197,0
1796,JAW3813,274,356,0,356,1,1,0,1,274,0
1797,JAY3851,310,546,20,473,24,14,20,17,290,73
1798,JBB0847,526,188,51,382,50,21,45,25,475,194
1799,JBB1875,0,356,356,0,0,1,1,0,356,356
1800,JBB3280,0,356,0,356,0,1,0,1,0,0
1801,JBC1916,356,0,0,356,1,0,0,1,356,356
1802,JBD3707,0,356,356,0,0,1,1,0,356,356
1803,JBH2559,0,356,0,356,0,1,0,1,0,0
1804,JBI0654,0,356,190,166,0,1,1,1,190,190
1805,JBL2993,284,356,356,0,1,1,1,0,72,356
1806,JBL3189,0,356,356,0,0,1,1,0,356,356
1807,JBM2769,0,356,356,0,0,1,1,0,356,356
1808,JBM3933,43,373,235,181,43,17,44,17,192,192
1809,JBO2839,0,356,194,162,0,1,1,1,194,194
1810,JBP0651,0,356,190,166,0,1,1,1,190,190
1811,JBS1291,0,356,195,161,0,1,1,1,195,195
1812,JBT1035,0,189,0,189,0,1,0,1,0,0
1813,JBW0109,356,389,83,388,73,14,74,13,273,1
1814,JBW2054,76,95,0,95,1,1,0,1,76,0
1815,JBW3852,295,358,18,359,18,3,16,4,277,1
1816,JCB2089,53,366,54,365,46,11,48,10,1,1
1817,JCB2350,0,356,0,356,0,1,0,1,0,0
1818,JCB3054,117,1385,113,1389,114,879,110,881,4,4
1819,JCC0059,0,251,251,0,0,1,1,0,251,251
1820,JCC0571,0,356,0,356,0,1,0,1,0,0
1821,JCC0736,0,356,356,0,0,1,1,0,356,356
1822,JCC1381,0,356,356,0,0,1,1,0,356,356
1823,JCC2287,287,356,356,0,1,1,1,0,69,356
1824,JCF0800,0,21,0,21,0,1,0,1,0,0
1825,JCG1982,356,0,0,356,1,0,0,1,356,356
1826,JCH1410,0,356,0,356,0,1,0,1,0,0
1827,JCH1952,0,356,0,356,0,1,0,1,0,0
1828,JCH2505,296,451,375,67,14,5,15,4,79,384
1829,JCH2963,188,168,0,356,1,1,0,1,188,188
1830,JCH3456,0,356,0,356,0,1,0,1,0,0
1831,JCJ2572,0,301,0,301,0,1,0,1,0,0
1832,JCL0446,273,441,7,441,8,5,7,5,266,0
1833,JCM1388,340,373,424,12,60,17,65,12,84,361
1834,JCM1803,0,356,356,0,0,1,1,0,356,356
1835,JCP0028,0,356,0,356,0,1,0,1,0,0
1836,JCP1462,181,290,0,471,1,1,0,1,181,181
1837,JCP3883,18,399,18,399,18,4,18,4,0,0
1838,JCR1148,300,417,373,60,17,4,18,3,73,357
1839,JCR1536,0,356,2,354,0,1,1,1,2,2
1840,JCR3919,281,356,356,0,1,1,1,0,75,356
1841,JCS0380,0,356,184,172,0,1,1,1,184,184
1842,JCS2391,338,376,67,372,66,17,64,17,271,4
1843,JCW1332,0,356,356,0,0,1,1,0,356,356
1844,JDB0738,284,356,356,0,1,1,1,0,72,356
1845,JDB0956,3,353,356,0,1,1,1,0,353,353
1846,JDB1620,93,391,454,30,80,35,85,30,361,361
1847,JDB3127,0,356,356,0,0,1,1,0,356,356
1848,JDC2176,290,377,382,20,25,8,27,6,92,357
1849,JDC3713,0,356,0,356,0,1,0,1,0,0
1850,JDH0295,0,356,356,0,0,1,1,0,356,356
1851,JDH1027,175,181,0,356,1,1,0,1,175,175
1852,JDH1550,282,356,3,353,1,1,1,1,279,3
1853,JDH3762,0,356,0,356,0,1,0,1,0,0
1854,JDM0165,356,0,0,356,1,0,0,1,356,356
1855,JDM1042,299,704,12,608,16,7,12,10,287,96
1856,JDR0436,0,356,204,152,0,1,1,1,204,204
1857,JDS0516,0,222,0,222,0,1,0,1,0,0
1858,JDV1245,278,356,0,356,1,1,0,1,278,0
1859,JEH2787,376,386,96,389,89,29,87,31,280,3
1860,JEH2847,0,356,184,172,0,1,1,1,184,184
1861,JEL2887,317,317,0,356,1,1,0,1,317,39
1862,JEM0546,291,514,0,445,1,1,0,1,291,69
1863,JEP1571,90,108,0,108,1,1,0,1,90,0
1864,JET2299,270,550,360,108,1,1,1,1,90,442
1865,JEV3132,282,555,379,144,18,22,20,19,97,411
1866,JEW2035,0,356,356,0,0,1,1,0,356,356
1867,JEW2141,286,497,358,90,1,1,1,1,72,407
1868,JFB0961,50,321,371,0,16,1,16,0,321,321
1869,JFB2168,76,370,437,9,70,14,75,9,361,361
1870,JFG1049,360,1409,76,1412,79,919,75,921,284,3
1871,JFL2674,353,374,442,11,75,18,82,10,89,363
1872,JFO2840,261,437,192,242,1,1,1,1,69,195
1873,JFR3527,302,361,378,2,20,6,23,2,76,359
1874,JGH0493,1,355,0,356,1,1,0,1,1,1
1875,JGH0728,0,356,0,356,0,1,0,1,0,0
1876,JGM3588,0,356,0,356,0,1,0,1,0,0
1877,JGN1767,81,1362,435,1008,80,879,79,878,354,354
1878,JGR2327,0,356,39,317,0,1,1,1,39,39
1879,JGR3488,0,356,0,356,0,1,0,1,0,0
1880,JGR3914,35,368,396,7,34,13,40,7,361,361
1881,JGW1274,0,244,126,118,0,1,1,1,126,126
1882,JHB0807,0,30,0,30,0,1,0,1,0,0
1883,JHC1809,0,356,0,356,0,1,0,1,0,0
1884,JHC3520,0,356,190,166,0,1,1,1,190,190
1885,JHD2499,278,356,0,356,1,1,0,1,278,0
1886,JHE3080,365,370,86,369,78,15,79,14,279,1
1887,JHF0480,0,406,356,50,0,1,1,1,356,356
1888,JHF1278,290,361,212,168,20,6,21,5,78,193
1889,JHF1356,282,356,356,0,1,1,1,0,74,356
1890,JHH2770,0,356,356,0,0,1,1,0,356,356
1891,JHH3462,21,361,23,359,21,6,23,4,2,2
1892,JHK1849,80,506,73,513,65,38,63,42,7,7
1893,JHK3122,282,410,356,50,1,11,1,11,74,360
1894,JHM0583,329,380,60,378,54,25,55,23,269,2
1895,JHP1799,275,357,356,0,1,1,1,0,81,357
1896,JIB1218,0,356,0,356,0,1,0,1,0,0
1897,JIB2606,93,383,96,380,82,27,82,25,3,3
1898,JIG1936,0,356,356,0,0,1,1,0,356,356
1899,JIM2988,292,356,366,0,11,1,11,0,74,356
1900,JIN3522,286,361,367,5,12,6,12,5,81,356
1901,JIP3170,7,349,87,269,1,1,1,1,80,80
1902,JIR2594,304,503,24,446,25,14,23,15,280,57
1903,JIR2827,11,360,198,173,11,5,12,5,187,187
1904,JIW2086,0,356,196,160,0,1,1,1,196,196
1905,JJA1399,0,356,0,356,0,1,0,1,0,0
1906,JJB0042,85,1312,80,1317,84,855,79,857,5,5
1907,JJB1598,0,415,356,59,0,1,1,1,356,356
1908,JJB2367,0,356,0,356,0,1,0,1,0,0
1909,JJB3398,181,175,0,356,1,1,0,1,181,181
1910,JJC0116,0,129,129,0,0,1,1,0,129,129
1911,JJE1552,0,356,0,356,0,1,0,1,0,0
1912,JJF1325,0,356,356,0,0,1,1,0,356,356
1913,JJH0681,329,394,53,389,48,24,51,19,276,5
1914,JJH1389,8,473,7,475,8,18,7,19,1,2
1915,JJH1818,0,356,0,356,0,1,0,1,0,0
1916,JJH2332,278,375,5,374,7,18,5,19,273,1
1917,JJJ1267,0,356,177,179,0,1,1,1,177,177
1918,JJL1448,586,178,119,365,103,9,100,10,467,187
1919,JJM2845,0,356,199,157,0,1,1,1,199,199
1920,JJM3791,8,370,8,370,8,15,8,15,0,0
1921,JJS2079,277,356,191,165,1,1,1,1,86,191
1922,JJS2973,0,463,357,106,0,1,1,1,357,357
1923,JJS3884,272,356,3,353,1,1,1,1,269,3
1924,JJY3112,0,356,356,0,0,1,1,0,356,356
1925,JKC2754,363,617,437,198,62,52,65,47,74,419
1926,JKC3349,0,356,0,356,0,1,0,1,0,0
1927,JKD1115,338,382,68,382,64,27,62,27,270,0
1928,JKF1825,0,356,0,356,0,1,0,1,0,0
1929,JKG0944,0,506,363,143,0,1,1,1,363,363
1930,JKG3329,298,360,22,361,22,4,19,6,276,1
1931,JKH3673,283,356,0,356,1,1,0,1,283,0
1932,JKK1422,300,365,19,368,23,10,19,13,281,3
1933,JKS2444,118,207,153,30,1,1,1,1,35,177
1934,JKW0200,0,356,356,0,0,1,1,0,356,356
1935,JLA0030,0,356,0,356,0,1,0,1,0,0
1936,JLC0216,288,611,0,518,1,1,0,1,288,93
1937,JLF3219,0,288,0,288,0,1,0,1,0,0
1938,JLF3346,0,355,0,356,0,1,0,1,0,1
1939,JLG2952,479,163,0,356,1,1,0,1,479,193
1940,JLG3764,0,356,0,356,0,1,0,1,0,0
1941,JLL1204,0,356,0,356,0,1,0,1,0,0
1942,JLL1813,0,128,0,128,0,1,0,1,0,0
1943,JLM3150,0,355,189,167,0,1,1,1,189,188
1944,JLM3847,137,236,5,207,6,4,5,4,132,29
1945,JLR0313,3,356,358,2,3,3,3,2,355,354
